joel@mo_cadd;-47.0;-23.0;2017-04-18 11:40:31
joel@mo_cadd;-47.0;-23.0;2017-04-18 11:41:31
joel@mo_cadd;-47.0;-23.0;2017-04-19 11:08:49
joel@mo_cadd;-47.0;-23.0;2017-04-19 11:09:49
joel@mo_cadd;-47.0;-23.0;2017-04-19 11:10:00
joel@mo_cadd;-47.0;-23.0;2017-04-19 11:10:37
joel@mo_cadd;-47.0;-23.0;2017-04-19 11:11:18
joel@mo_cadd;-47.0;-23.0;2017-04-19 11:12:18
joel@mo_cadd;-47.0;-23.0;2017-04-19 11:12:32
joel@mo_cadd;-47.0;-23.0;2017-04-19 11:13:32
joel@mo_cadd;-47.0;-23.0;2017-04-19 11:14:32
joel@mo_cadd;-47.0;-23.0;2017-04-19 11:15:32
joel@mo_cadd;-47.0;-23.0;2017-04-19 11:16:32
joel@mo_cadd;-47.0;-23.0;2017-04-19 11:17:32
joel@mo_cadd;-47.0;-23.0;2017-04-19 18:29:56
joel@mo_cadd;-47.0;-23.0;2017-04-19 18:30:57
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:44:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:45:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:46:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:46:47
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:47:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:48:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:49:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:50:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:51:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:52:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:53:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:54:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:55:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:56:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:57:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:58:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 18:59:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:00:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:01:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:02:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:03:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:04:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:05:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:06:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:07:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:08:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:09:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:10:36
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:11:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:12:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:13:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:14:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:15:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:16:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:17:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:18:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:19:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:20:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:21:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:22:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:23:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:24:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:25:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:26:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:27:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:28:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:29:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:30:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:31:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:32:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:33:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:34:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:35:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:36:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:37:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:38:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:39:37
joel@mo_cadd;-47.0;-23.0;2017-04-20 19:40:37
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:47:14
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:48:14
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:49:14
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:50:14
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:51:14
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:52:15
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:53:15
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:54:15
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:55:15
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:56:15
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:57:15
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:58:15
joel@mo_cadd;-47.0;-23.0;2017-04-25 14:59:15
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:00:15
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:01:15
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:02:15
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:03:15
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:03:28
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:04:25
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:05:25
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:06:25
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:07:25
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:08:25
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:09:25
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:10:25
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:11:25
joel@mo_cadd;-47.0;-23.0;2017-04-25 15:12:25
joel@mo_cadd;-47.0;-23.0;2017-04-26 16:55:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 16:56:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 16:57:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 16:58:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 16:59:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:00:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:01:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:02:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:03:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:04:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:05:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:06:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:07:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:08:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:09:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:10:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:11:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:12:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:13:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:14:41
joel@mo_cadd;-47.0;-23.0;2017-04-26 17:15:41
joel@mo_cadd;-47.0;-23.0;2017-05-04 11:39:55
joel@mo_cadd;-47.0;-23.0;2017-05-04 11:40:55
joel@mo_cadd;-47.0;-23.0;2017-05-04 11:41:55
joel@mo_cadd;-47.0;-23.0;2017-05-04 11:42:34
